player_id,player_name,team_name,minutes_played,total_pressures_abs,pressures_per_90,residuo_medio,ranking_residual,ranking_intensidade_p90,dif_ranking
11098,Marcus Berg,Sweden,187,34,16.363636363636363,-0.08312556313501418,235,86,-149
6307,Duje Ćaleta-Car,Croatia,215,28,11.720930232558139,-0.08637701264265406,236,165,-71
6990,Milan Škriniar,Slovakia,284,26,8.23943661971831,-0.08766980230320402,237,219,-18
3567,Georginio Wijnaldum,Netherlands,379,69,16.385224274406333,-0.09030530707932002,238,85,-153
31953,Eric García Martret,Spain,248,26,9.435483870967742,-0.09098480327715669,239,201,-38
7156,Federico Chiesa,Italy,449,71,14.231625835189309,-0.09120558327319678,240,119,-121
29571,Lyndon Dykes,Scotland,264,53,18.068181818181817,-0.09225701909803408,241,62,-179
10349,Mehmet Zeki Çelik,Turkey,282,67,21.382978723404257,-0.09226544131214043,242,26,-216
5544,Ricardo Iván Rodríguez Araya,Switzerland,494,67,12.206477732793523,-0.09444276148824463,243,153,-90
13621,Danilo Luís Hélio Pereira,Portugal,252,29,10.357142857142856,-0.09766281329080045,244,183,-61
3959,Andreas Christensen,Denmark,535,44,7.401869158878505,-0.09854962696337673,245,229,-16
5211,Jordi Alba Ramos,Spain,581,70,10.843373493975903,-0.10117170489400791,246,177,-69
9929,Diogo José Teixeira da Silva,Portugal,326,58,16.012269938650306,-0.11149900264783912,247,94,-153
5632,Thorgan Hazard,Belgium,375,75,18.0,-0.125574994195499,248,64,-184
10955,Harry Kane,England,661,98,13.343419062027232,-0.12789979011049984,249,133,-116
19316,Roland Sallai,Hungary,244,34,12.540983606557376,-0.1303211837729893,250,148,-102
5170,Mário Figueira Fernandes,Russia,208,31,13.413461538461538,-0.13309705572512023,251,131,-120
16741,Loïc Négo,Hungary,219,29,11.917808219178081,-0.13746721183838123,252,161,-91
5543,Haris Seferović,Switzerland,379,57,13.535620052770449,-0.14024409044156796,253,129,-124
6797,Daniel Wass,Denmark,277,29,9.422382671480145,-0.14437392849893294,254,202,-52
6748,Ferrán Torres García,Spain,373,47,11.340482573726542,-0.15383621235587372,255,169,-86
26875,Marcus Andreas Danielsson,Sweden,411,31,6.788321167883212,-0.15534536528912132,256,236,-20
7097,Christian Nørgaard,Denmark,184,26,12.717391304347824,-0.1668187185428083,257,146,-111
3325,Marko Arnautović,Austria,222,32,12.972972972972974,-0.17799770903782805,258,140,-118
4774,Connor Roberts,Wales,322,23,6.428571428571428,-0.23286752731451663,259,239,-20
3711,Martin Dúbravka,Slovakia,284,2,0.6338028169014085,-0.2486896608758903,260,259,-1
16531,Dominik Livaković,Croatia,401,1,0.22443890274314213,-0.25330770258183216,261,262,1
11541,Tomáš Vaclík,Czech Republic,471,1,0.19108280254777069,-0.30685419507290057,262,264,2
30357,Uğurcan Çakır,Turkey,282,1,0.3191489361702128,-0.3404371858170009,263,260,-3
22243,Heorhii Bushchan,Ukraine,496,1,0.1814516129032258,-0.4176971676547706,264,265,1
21397,Stole Dimitrievski,North Macedonia,282,3,0.9574468085106382,-0.4333723306639022,265,258,-7
